Шаг,Время,Ширина,Высота,Частота кадров,Кодек,Битрейт,Опорный кадр,Текущая секунда
4725,1712879489.455345,1920,1080,60,h264,2945768.8247181843,False,4790.518612861633
4726,1712879489.4569862,1920,1080,60,h264,2946331.5696029193,True,4790.617089271545
4727,1712879489.458585,1920,1080,60,h264,2946895.8576553394,False,4790.713019371033
4728,1712879489.4602911,1920,1080,60,h264,2947456.1626792154,True,4790.815386772156
4729,1712879489.4619899,1920,1080,60,h264,2948016.716634374,False,4790.917310714722
4730,1712879489.463991,1920,1080,60,h264,2948566.083414595,True,4791.037373542786
4731,1712879489.4664881,1920,1080,60,h264,2949097.0990084927,False,4791.187205314636
4732,1712879489.468105,1920,1080,60,h264,2949660.595238596,True,4791.284222602844
4733,1712879489.469789,1920,1080,60,h264,2950221.5935557242,False,4791.385259628296
4734,1712879489.471483,1920,1080,60,h264,2950782.1982085994,True,4791.486897468567
4735,1712879489.473289,1920,1080,60,h264,2951338.6378546203,False,4791.595258712769
4736,1712879489.475057,1920,1080,60,h264,2951896.462344605,True,4791.701331138611
4737,1712879489.476743,1920,1080,60,h264,2952457.2853582366,False,4791.802496910095
4738,1712879489.47841,1920,1080,60,h264,2953018.789935993,True,4791.9025182724
4739,1712879489.480057,1920,1080,60,h264,2953581.0117056854,False,4792.001338005066
4740,1712879489.481792,1920,1080,60,h264,2954139.956247759,True,4792.105436325073
4741,1712879489.495088,1920,1080,60,h264,2954271.247599697,False,4792.903203964233
4742,1712879489.497078,1920,1080,60,h264,2954820.644574809,True,4793.022594451904
4743,1712879489.498915,1920,1080,60,h264,2955375.66799785,False,4793.132815361023
4744,1712879489.5006988,1920,1080,60,h264,2955932.633153166,True,4793.239846229553
4745,1712879489.502541,1920,1080,60,h264,2956487.4117395445,False,4793.350381851196
4746,1712879489.504241,1920,1080,60,h264,2957047.433091815,True,4793.452377319336
4747,1712879489.505993,1920,1080,60,h264,2957605.506499881,False,4793.55749130249
4748,1712879489.531805,1920,1080,60,h264,2957272.970540035,True,4795.106220245361
4749,1712879489.534073,1920,1080,60,h264,2957811.7430680743,False,4795.242304801941
4750,1712879489.536191,1920,1080,60,h264,2958356.0448208996,True,4795.3693771362305
4751,1712879489.539917,1920,1080,60,h264,2958840.7842404153,False,4795.592937469482
4752,1712879489.5419352,1920,1080,60,h264,2959388.708841209,True,4795.714030265808
4753,1712879489.543925,1920,1080,60,h264,2959937.656418798,False,4795.833420753479
4754,1712879489.5460448,1920,1080,60,h264,2960481.7641144637,True,4795.9606075286865
4755,1712879489.547883,1920,1080,60,h264,2961036.2732770354,False,4796.070899963379
4756,1712879489.549829,1920,1080,60,h264,2961586.764310484,True,4796.1876583099365
4757,1712879489.5518131,1920,1080,60,h264,2962135.814997556,False,4796.3067054748535
4758,1712879498.6756659,1920,1080,60,h264,2659243.06237736,True,5343.737869262695
4759,1712879498.680344,1920,1080,60,h264,2659662.1379931998,False,5344.018564224243
4760,1712879498.6829178,1920,1080,60,h264,2660144.0215514824,True,5344.172987937927
4761,1712879498.685848,1920,1080,60,h264,2660615.2304015523,False,5344.348797798157
4762,1712879498.6888478,1920,1080,60,h264,2661084.3284400487,True,5344.528784751892
4763,1712879498.691812,1920,1080,60,h264,2661554.4563081632,False,5344.70664024353
4764,1712879498.694263,1920,1080,60,h264,2662039.892402851,True,5344.85369682312
4765,1712879498.696703,1920,1080,60,h264,2662525.629575635,False,5345.000095367432
4766,1712879498.699391,1920,1080,60,h264,2663003.9281155756,True,5345.161371231079
4767,1712879498.7019598,1920,1080,60,h264,2663485.754666532,False,5345.315508842468
4768,1712879498.70441,1920,1080,60,h264,2663971.10372447,True,5345.462522506714
4769,1712879498.706871,1920,1080,60,h264,2664456.105226785,False,5345.610179901123
4770,1712879498.709407,1920,1080,60,h264,2664938.8335736254,True,5345.762343406677
4771,1712879498.711804,1920,1080,60,h264,2665425.699763946,False,5345.90615272522
4772,1712879498.7140439,1920,1080,60,h264,2665917.2336289333,True,5346.040549278259
4773,1712879498.716545,1920,1080,60,h264,2666400.9231871157,False,5346.190624237061
4774,1712879498.7193658,1920,1080,60,h264,2666875.0237348718,True,5346.359868049622
4775,1712879498.7232058,1920,1080,60,h264,2667318.5850955187,False,5346.590266227722
4776,1712879498.725725,1920,1080,60,h264,2667801.6502656527,True,5346.741414070129
4777,1712879498.72872,1920,1080,60,h264,2668270.439259935,False,5346.92111492157
4778,1712879498.731313,1920,1080,60,h264,2668751.2343096547,True,5347.076697349548
4779,1712879498.734921,1920,1080,60,h264,2669201.603219211,False,5347.293176651001
4780,1712879498.737382,1920,1080,60,h264,2669686.294256766,True,5347.44083404541
4781,1712879498.739607,1920,1080,60,h264,2670178.0228398247,False,5347.574343681335
4782,1712879498.742236,1920,1080,60,h264,2670657.632065782,True,5347.732071876526
4783,1712879498.744616,1920,1080,60,h264,2671144.6653058757,False,5347.874879837036
4784,1712879498.746794,1920,1080,60,h264,2671637.732525837,True,5348.005557060242
4785,1712879498.749156,1920,1080,60,h264,2672125.257888015,False,5348.147277832031
4786,1712879498.7517068,1920,1080,60,h264,2672607.095844317,True,5348.3003282547
4787,1712879498.75391,1920,1080,60,h264,2673099.3302566293,False,5348.432521820068
4788,1712879498.756279,1920,1080,60,h264,2673586.570603071,True,5348.574657440186
4789,1712879498.758374,1920,1080,60,h264,2674082.0024929415,False,5348.7003564834595
4790,1712879498.7609038,1920,1080,60,h264,2674564.3640943174,True,5348.85214805603
4791,1712879498.763245,1920,1080,60,h264,2675052.3571564,False,5348.992624282837
4792,1712879498.7656078,1920,1080,60,h264,2675539.6806232464,True,5349.134387969971
4793,1712879498.768276,1920,1080,60,h264,2676017.8111080034,False,5349.294476509094
4794,1712879498.7706308,1920,1080,60,h264,2676505.317683609,True,5349.435768127441
4795,1712879498.773277,1920,1080,60,h264,2676984.0509079956,False,5349.594540596008
4796,1712879498.7754061,1920,1080,60,h264,2677478.284702256,True,5349.722285270691
4797,1712879498.777837,1920,1080,60,h264,2677963.4294704557,False,5349.868140220642
4798,1712879498.7801359,1920,1080,60,h264,2678452.5154067697,True,5350.006070137024
4799,1712879498.7840378,1920,1080,60,h264,2678893.413626147,False,5350.2401876449585
4800,1712879498.786046,1920,1080,60,h264,2679391.174241518,True,5350.360679626465
4801,1712879498.7886238,1920,1080,60,h264,2679871.795397602,False,5350.5153465271
4802,1712879498.791436,1920,1080,60,h264,2680345.344636528,True,5350.68407535553
4803,1712879498.794549,1920,1080,60,h264,2680809.819320202,False,5350.8708572387695
4804,1712879498.798311,1920,1080,60,h264,2681254.750650773,True,5351.096577644348
4805,1712879498.800509,1920,1080,60,h264,2681746.6719396324,False,5351.228456497192
4806,1712879498.803138,1920,1080,60,h264,2682225.605524217,True,5351.386198997498
4807,1712879498.806187,1920,1080,60,h264,2682691.882647024,False,5351.569132804871
4808,1712879498.808545,1920,1080,60,h264,2683178.905402577,True,5351.710624694824
4809,1712879498.8108711,1920,1080,60,h264,2683666.8707948644,False,5351.850185394287
4810,1712879498.8135219,1920,1080,60,h264,2684145.0392850908,True,5352.009229660034
4811,1712879498.816111,1920,1080,60,h264,2684625.0306063304,False,5352.164583206177
4812,1712879498.818552,1920,1080,60,h264,2685109.4578320915,True,5352.311038970947
4813,1712879498.820917,1920,1080,60,h264,2685596.1481998716,False,5352.452931404114
4814,1712879498.823651,1920,1080,60,h264,2686071.692989362,True,5352.616982460022
4815,1712879498.826208,1920,1080,60,h264,2686552.543158294,False,5352.770404815674
4816,1712879498.828562,1920,1080,60,h264,2687039.4838262624,True,5352.911639213562
4817,1712879498.830975,1920,1080,60,h264,2687524.6176763102,False,5353.056421279907
4818,1712879498.833196,1920,1080,60,h264,2688015.5148317134,True,5353.189673423767
4819,1712879498.835585,1920,1080,60,h264,2688501.3155066012,False,5353.333024978638
4820,1712879498.8381891,1920,1080,60,h264,2688980.6162358588,True,5353.4892654418945
4821,1712879498.840523,1920,1080,60,h264,2689468.031119331,False,5353.629298210144
4822,1712879498.8428211,1920,1080,60,h264,2689956.4986279714,True,5353.767185211182
4823,1712879498.845247,1920,1080,60,h264,2690441.0878879195,False,5353.912739753723
4824,1712879498.847739,1920,1080,60,h264,2690923.659258277,True,5354.062256813049
4825,1712879498.850026,1920,1080,60,h264,2691412.387748356,False,5354.199471473694
4826,1712879498.852447,1920,1080,60,h264,2691897.0421451917,True,5354.34473991394
4827,1712879498.854683,1920,1080,60,h264,2692387.25921448,False,5354.478893280029
4828,1712879498.8586838,1920,1080,60,h264,2692824.1944374773,True,5354.7189474105835
4829,1712879498.8611982,1920,1080,60,h264,2693305.9502874142,False,5354.869809150696
4830,1712879498.863515,1920,1080,60,h264,2693793.6445234832,True,5355.008811950684
4831,1712879498.865941,1920,1080,60,h264,2694278.009936485,False,5355.15438079834
4832,1712879498.8680582,1920,1080,60,h264,2694771.6780049596,True,5355.281410217285
4833,1712879498.870595,1920,1080,60,h264,2695252.6516538067,False,5355.433616638184
4834,1712879498.873028,1920,1080,60,h264,2695736.7301756046,True,5355.5796003341675
4835,1712879498.8753228,1920,1080,60,h264,2696224.959237383,False,5355.717287063599
4836,1712879498.877703,1920,1080,60,h264,2696710.5846208604,True,5355.860095024109
4837,1712879498.880203,1920,1080,60,h264,2697192.5605892455,False,5356.010098457336
4838,1712879498.882544,1920,1080,60,h264,2697679.315231479,True,5356.150560379028
4839,1712879498.884901,1920,1080,60,h264,2698165.5615409827,False,5356.291980743408
4840,1712879498.8873,1920,1080,60,h264,2698650.5137201073,True,5356.435918807983
4841,1712879498.889544,1920,1080,60,h264,2699140.1251921947,False,5356.570558547974
4842,1712879498.892033,1920,1080,60,h264,2699622.3008314283,True,5356.719903945923
4843,1712879498.8944461,1920,1080,60,h264,2700106.7497128253,False,5356.864686012268
4844,1712879498.896514,1920,1080,60,h264,2700601.6147526507,True,5356.988754272461
4845,1712879498.899341,1920,1080,60,h264,2701073.4844697528,False,5357.15838432312
4846,1712879498.901664,1920,1080,60,h264,2701560.5812714854,True,5357.297759056091
4847,1712879498.904351,1920,1080,60,h264,2702036.6356993797,False,5357.45897769928
4848,1712879498.908107,1920,1080,60,h264,2702480.306017981,True,5357.68434047699
4849,1712879498.910343,1920,1080,60,h264,2702969.952536088,False,5357.818493843079
4850,1712879498.912668,1920,1080,60,h264,2703456.8750332934,True,5357.9579973220825
4851,1712879498.916329,1920,1080,60,h264,2703903.324597957,False,5358.177652359009
4852,1712879498.919117,1920,1080,60,h264,2704376.1691487124,True,5358.34493637085
4853,1712879498.9218051,1920,1080,60,h264,2704852.009728808,False,5358.506226539612
4854,1712879498.9240682,1920,1080,60,h264,2705340.6984611405,True,5358.642010688782
4855,1712879498.926143,1920,1080,60,h264,2705835.068720288,False,5358.766493797302
4856,1712879498.9281511,1920,1080,60,h264,2706331.4315989977,True,5358.886985778809
4857,1712879498.929835,1920,1080,60,h264,2706837.598866161,False,5358.98802280426
4858,1712879498.9315798,1920,1080,60,h264,2707341.9042242407,True,5359.092707633972
4859,1712879498.933536,1920,1080,60,h264,2707839.7786974083,False,5359.210081100464
4860,1712879498.935342,1920,1080,60,h264,2708342.1856996138,True,5359.3184423446655
4861,1712879498.937711,1920,1080,60,h264,2708827.501724633,False,5359.460577964783
4862,1712879498.939413,1920,1080,60,h264,2709333.018176368,True,5359.562702178955
4863,1712879498.941161,1920,1080,60,h264,2709837.1266966104,False,5359.667572975159
4864,1712879498.9428039,1920,1080,60,h264,2710344.398383612,True,5359.766149520874
4865,1712879498.944791,1920,1080,60,h264,2710841.2039979263,False,5359.885382652283
4866,1712879498.946709,1920,1080,60,h264,2711340.0932417316,True,5360.0004529953
4867,1712879498.948399,1920,1080,60,h264,2711845.8727763374,False,5360.101861953735
4868,1712879498.950123,1920,1080,60,h264,2712350.605289036,True,5360.205302238464
4869,1712879498.951821,1920,1080,60,h264,2712856.10746298,False,5360.307183265686
4870,1712879498.953651,1920,1080,60,h264,2713357.5861310745,True,5360.416975021362
4871,1712879498.9559538,1920,1080,60,h264,2713844.6757868514,False,5360.555148124695
4872,1712879498.9577348,1920,1080,60,h264,2714347.595893719,True,5360.662007331848
4873,1712879498.959527,1920,1080,60,h264,2714850.1554577695,False,5360.7695388793945
4874,1712879498.961257,1920,1080,60,h264,2715354.5859956616,True,5360.873336791992
4875,1712879498.962921,1920,1080,60,h264,2715861.0044038375,False,5360.973172187805
4876,1712879498.96469,1920,1080,60,h264,2716364.2075132146,True,5361.079316139221
4877,1712879498.966357,1920,1080,60,h264,2716870.4934217012,False,5361.179337501526
4878,1712879498.967982,1920,1080,60,h264,2717378.036542124,True,5361.276841163635
4879,1712879498.9695911,1920,1080,60,h264,2717886.047073181,False,5361.373386383057
4880,1712879498.971222,1920,1080,60,h264,2718393.379282326,True,5361.47123336792
4881,1712879498.973105,1920,1080,60,h264,2718893.017994608,False,5361.584215164185
4882,1712879498.975012,1920,1080,60,h264,2719391.902855535,True,5361.698641777039
4883,1712879498.97664,1920,1080,60,h264,2719899.2638881663,False,5361.796317100525
4884,1712879498.978297,1920,1080,60,h264,2720405.72098076,True,5361.89573764801
4885,1712879498.979867,1920,1080,60,h264,2720914.8088459624,False,5361.989936828613
4886,1712879498.9814231,1920,1080,60,h264,2721424.2999210483,True,5362.083306312561
4887,1712879498.983219,1920,1080,60,h264,2721926.47544088,False,5362.191052436829
4888,1712879498.984834,1920,1080,60,h264,2722434.1359016974,True,5362.287955284119
4889,1712879498.986519,1920,1080,60,h264,2722939.6424207115,False,5362.389063835144
4890,1712879498.9881659,1920,1080,60,h264,2723446.299563939,True,5362.487869262695
4891,1712879498.9897861,1920,1080,60,h264,2723953.7446025563,False,5362.58508682251
4892,1712879498.991436,1920,1080,60,h264,2724460.2700629216,True,5362.684078216553
4893,1712879498.992981,1920,1080,60,h264,2724969.975096291,False,5362.776775360107
4894,1712879498.994598,1920,1080,60,h264,2725477.46695752,True,5362.873792648315
4895,1712879498.998629,1920,1080,60,h264,2725911.31371979,False,5363.115663528442
4896,1712879499.000319,1920,1080,60,h264,2726416.531229723,True,5363.217058181763
4897,1712879499.002194,1920,1080,60,h264,2726916.085581922,False,5363.329553604126
4898,1712879499.004107,1920,1080,60,h264,2727414.4550697417,True,5363.444337844849
4899,1712879499.0062778,1920,1080,60,h264,2727904.93832669,False,5363.574585914612
4900,1712879499.008508,1920,1080,60,h264,2728393.5858683726,True,5363.708395957947
4901,1712879499.010622,1920,1080,60,h264,2728885.7533232043,False,5363.8352394104
4902,1712879499.01676,1920,1080,60,h264,2729255.0487484075,True,5364.203524589539
4903,1712879499.018828,1920,1080,60,h264,2729748.5626191874,False,5364.327592849731
4904,1712879499.020483,1920,1080,60,h264,2730254.656438616,True,5364.426898956299
4905,1712879499.022269,1920,1080,60,h264,2730756.7337735626,False,5364.534058570862
4906,1712879499.024002,1920,1080,60,h264,2731260.4078892423,True,5364.638042449951
4907,1712879499.025593,1920,1080,60,h264,2731768.4039080357,False,5364.733500480652
4908,1712879499.027243,1920,1080,60,h264,2732274.582328631,True,5364.832491874695
4909,1712879499.028874,1920,1080,60,h264,2732781.3177204886,False,5364.930353164673
4910,1712879499.030572,1920,1080,60,h264,2733285.9867166826,True,5365.0322341918945
4911,1712879499.032609,1920,1080,60,h264,2733780.2714349166,False,5365.154457092285
4912,1712879499.034225,1920,1080,60,h264,2734287.408243262,True,5365.251417160034
4913,1712879499.035926,1920,1080,60,h264,2734791.923651667,False,5365.353484153748
4914,1712879499.037834,1920,1080,60,h264,2735290.09709746,True,5365.467953681946
4915,1712879499.03985,1920,1080,60,h264,2735784.9378822907,False,5365.588917732239
4916,1712879499.041569,1920,1080,60,h264,2736288.8459426314,True,5365.692057609558
4917,1712879499.043241,1920,1080,60,h264,2736794.1719912025,False,5365.7923793792725
4918,1712879499.0449889,1920,1080,60,h264,2737297.1585543626,True,5365.897250175476
4919,1712879499.046656,1920,1080,60,h264,2737802.599700141,False,5365.997271537781
4920,1712879499.0482628,1920,1080,60,h264,2738309.8615719536,True,5366.093688011169
4921,1712879499.050035,1920,1080,60,h264,2738812.0455621537,False,5366.200017929077
4922,1712879499.051778,1920,1080,60,h264,2739315.1005283627,True,5366.304602622986
4923,1712879499.0534558,1920,1080,60,h264,2739820.1370391925,False,5366.405267715454
4924,1712879499.055108,1920,1080,60,h264,2740325.9362051636,True,5366.5044021606445
4925,1712879499.057054,1920,1080,60,h264,2740822.7158351997,False,5366.621160507202
4926,1712879499.058828,1920,1080,60,h264,2741324.742224785,True,5366.727604866028
4927,1712879499.060582,1920,1080,60,h264,2741827.369901349,False,5366.8328332901
4928,1712879499.062259,1920,1080,60,h264,2742332.3315117788,True,5366.933455467224
4929,1712879499.0638552,1920,1080,60,h264,2742839.7525065187,False,5367.029228210449
4930,1712879499.0655239,1920,1080,60,h264,2743344.932575461,True,5367.129349708557
4931,1712879499.067107,1920,1080,60,h264,2743852.719202639,False,5367.224335670471
4932,1712879499.068694,1920,1080,60,h264,2744360.363513367,True,5367.319564819336
4933,1712879499.070287,1920,1080,60,h264,2744867.814237296,False,5367.415137290955
4934,1712879499.071924,1920,1080,60,h264,2745373.893286082,True,5367.513356208801
4935,1712879499.073584,1920,1080,60,h264,2745879.243969107,False,5367.612962722778
4936,1712879499.075277,1920,1080,60,h264,2746383.5658481135,True,5367.71454334259
4937,1712879499.076882,1920,1080,60,h264,2746890.5771891694,False,5367.810831069946
4938,1712879499.078532,1920,1080,60,h264,2747396.179231757,True,5367.909836769104
4939,1712879499.080342,1920,1080,60,h264,2747896.8490096726,False,5368.018441200256
4940,1712879499.082002,1920,1080,60,h264,2748402.1126544364,True,5368.118033409119
4941,1712879499.0836952,1920,1080,60,h264,2748906.3320197193,False,5368.219628334045
4942,1712879499.08532,1920,1080,60,h264,2749412.634987607,True,5368.31711769104
4943,1712879499.088619,1920,1080,60,h264,2749867.465715795,False,5368.515057563782
4944,1712879499.0903318,1920,1080,60,h264,2750371.0191184054,True,5368.617825508118
4945,1712879499.092493,1920,1080,60,h264,2750860.76598355,False,5368.747501373291
4946,1712879499.094819,1920,1080,60,h264,2751345.4235889884,True,5368.887062072754
4947,1712879499.096461,1920,1080,60,h264,2751851.091422168,False,5368.98558139801
4948,1712879499.098188,1920,1080,60,h264,2752354.130067228,True,5369.089193344116
4949,1712879499.1001039,1920,1080,60,h264,2752851.3331114547,False,5369.204149246216
4950,1712879499.103327,1920,1080,60,h264,2753308.2945736605,True,5369.397540092468
4951,1712879499.1049972,1920,1080,60,h264,2753813.0126046436,False,5369.497747421265
4952,1712879499.1066308,1920,1080,60,h264,2754318.834475569,True,5369.595766067505
4953,1712879499.108216,1920,1080,60,h264,2754826.1276939213,False,5369.690880775452
4954,1712879499.109963,1920,1080,60,h264,2755328.4262871137,True,5369.795694351196
4955,1712879499.111678,1920,1080,60,h264,2755831.6890169843,False,5369.898591041565
4956,1712879499.113997,1920,1080,60,h264,2756316.3264779407,True,5370.0377368927
4957,1712879499.115615,1920,1080,60,h264,2756822.5364786847,False,5370.134811401367
4958,1712879499.1172101,1920,1080,60,h264,2757329.4259457383,True,5370.230526924133
4959,1712879499.118974,1920,1080,60,h264,2757831.1036334657,False,5370.336356163025
4960,1712879499.121095,1920,1080,60,h264,2758321.755333035,True,5370.463614463806
4961,1712879499.122721,1920,1080,60,h264,2758827.639095725,False,5370.5611753463745
4962,1712879499.1244211,1920,1080,60,h264,2759331.218732888,True,5370.663185119629
4963,1712879499.126278,1920,1080,60,h264,2759829.949732733,False,5370.7745933532715
4964,1712879499.1279721,1920,1080,60,h264,2760333.6741235116,True,5370.876245498657
4965,1712879499.129738,1920,1080,60,h264,2760835.166123322,False,5370.9822034835815
4966,1712879499.131427,1920,1080,60,h264,2761339.0138164544,True,5371.083540916443
4967,1712879499.133164,1920,1080,60,h264,2761841.364015565,False,5371.187753677368
4968,1712879499.1347241,1920,1080,60,h264,2762349.1461381703,True,5371.281366348267
4969,1712879499.136891,1920,1080,60,h264,2762838.1917430256,False,5371.411371231079
4970,1712879499.138902,1920,1080,60,h264,2763332.0191765893,True,5371.532034873962
4971,1712879499.1407511,1920,1080,60,h264,2763830.822060753,False,5371.642985343933
4972,1712879499.1424892,1920,1080,60,h264,2764333.034793278,True,5371.747269630432
4973,1712879499.144182,1920,1080,60,h264,2764836.626938865,False,5371.848835945129
4974,1712879499.145967,1920,1080,60,h264,2765337.350215233,True,5371.955938339233
4975,1712879499.147705,1920,1080,60,h264,2765839.504445772,False,5372.060222625732
4976,1712879499.149428,1920,1080,60,h264,2766342.11062231,True,5372.163591384888
4977,1712879499.151038,1920,1080,60,h264,2766848.1822764147,False,5372.260193824768
4978,1712879499.1526961,1920,1080,60,h264,2767352.7472528853,True,5372.359685897827
4979,1712879499.15441,1920,1080,60,h264,2767855.576354467,False,5372.462511062622
4980,1712879499.156116,1920,1080,60,h264,2768358.622083854,True,5372.564878463745
4981,1712879499.157772,1920,1080,60,h264,2768863.1968264594,False,5372.6642417907715
4982,1712879499.159373,1920,1080,60,h264,2769369.456187702,True,5372.7603006362915
4983,1712879499.16106,1920,1080,60,h264,2769873.0351699535,False,5372.861523628235
4984,1712879499.162654,1920,1080,60,h264,2770379.4791666027,True,5372.9571533203125
4985,1712879499.164235,1920,1080,60,h264,2770886.2961250995,False,5373.052024841309
4986,1712879499.1660328,1920,1080,60,h264,2771386.395637369,True,5373.159885406494
4987,1712879499.167753,1920,1080,60,h264,2771888.873419212,False,5373.263096809387
4988,1712879499.1693811,1920,1080,60,h264,2772394.180863351,True,5373.360786437988
4989,1712879499.1709938,1920,1080,60,h264,2772899.9497618396,False,5373.457546234131
4990,1712879499.172559,1920,1080,60,h264,2773407.169698322,True,5373.551459312439
4991,1712879499.18607,1920,1080,60,h264,2773544.4331173045,False,5374.362115859985
4992,1712879499.188812,1920,1080,60,h264,2774015.1111831707,True,5374.52663898468
4993,1712879499.1909702,1920,1080,60,h264,2774503.845160065,False,5374.656128883362
4994,1712879499.1928651,1920,1080,60,h264,2775000.7094311924,True,5374.769825935364
4995,1712879499.194497,1920,1080,60,h264,2775505.700473414,False,5374.867744445801
4996,1712879499.196125,1920,1080,60,h264,2776010.7987151407,True,5374.965419769287
4997,1712879499.197808,1920,1080,60,h264,2776514.1716541434,False,5375.06639957428
4998,1712879499.22206,1920,1080,60,h264,2776318.1030719886,True,5376.521515846252
4999,1712879499.224076,1920,1080,60,h264,2776811.0034884214,False,5376.642479896545
5000,1712879499.225804,1920,1080,60,h264,2777312.8078349503,True,5376.746163368225
5001,1712879499.228097,1920,1080,60,h264,2777797.085131824,False,5376.883735656738
5002,1712879499.2299452,1920,1080,60,h264,2778295.1226489805,True,5376.99462890625
5003,1712879499.2318459,1920,1080,60,h264,2778791.513246083,False,5377.108669281006
5004,1712879499.233828,1920,1080,60,h264,2779285.3541158494,True,5377.227602005005
5005,1712879499.2359931,1920,1080,60,h264,2779773.5012468356,False,5377.357506752014
5006,1712879499.237717,1920,1080,60,h264,2780275.3148790095,True,5377.460932731628
5007,1712879499.239415,1920,1080,60,h264,2780777.908114749,False,5377.56281375885
5008,1712879499.241354,1920,1080,60,h264,2781273.0024654,True,5377.67915725708
5009,1712879499.242989,1920,1080,60,h264,2781777.5099105486,False,5377.777261734009
5010,1712879499.244664,1920,1080,60,h264,2782280.7630071626,True,5377.8777551651
5011,1712879499.24643,1920,1080,60,h264,2782781.1697172606,False,5377.983713150024
5012,1712879499.248051,1920,1080,60,h264,2783286.057872438,True,5378.080973625183
5013,1712879499.249782,1920,1080,60,h264,2783787.5069151158,False,5378.1848430633545
5014,1712879499.2514062,1920,1080,60,h264,2784292.2617173023,True,5378.282289505005
5015,1712879499.253108,1920,1080,60,h264,2784794.5835986948,False,5378.3843994140625
5016,1712879499.254999,1920,1080,60,h264,2785291.011851332,True,5378.497853279114
5017,1712879499.2566102,1920,1080,60,h264,2785796.110136614,False,5378.594527244568
5018,1712879499.258306,1920,1080,60,h264,2786298.5595686734,True,5378.696279525757
5019,1712879499.2600389,1920,1080,60,h264,2786799.841193,False,5378.800249099731
5020,1712879499.2616792,1920,1080,60,h264,2787303.9796023085,True,5378.898668289185
5021,1712879499.2633631,1920,1080,60,h264,2787806.7428008635,False,5378.999705314636
5022,1712879499.265012,1920,1080,60,h264,2788310.5771466205,True,5379.09863948822
5023,1712879499.266628,1920,1080,60,h264,2788815.41642366,False,5379.195599555969
5024,1712879499.2682471,1920,1080,60,h264,2789320.1410725075,True,5379.29274559021
5025,1712879499.269854,1920,1080,60,h264,2789825.2258520224,False,5379.389162063599
5026,1712879499.271502,1920,1080,60,h264,2790329.0162800816,True,5379.488039016724
5027,1712879499.273164,1920,1080,60,h264,2790832.350335931,False,5379.587759971619
5028,1712879499.274751,1920,1080,60,h264,2791338.003800376,True,5379.682974815369
5029,1712879499.276484,1920,1080,60,h264,2791839.088669947,False,5379.786958694458
5030,1712879499.278235,1920,1080,60,h264,2792339.5973076,True,5379.892015457153
5031,1712879499.2799401,1920,1080,60,h264,2792841.5121922414,False,5379.994325637817
5032,1712879499.281659,1920,1080,60,h264,2793342.9846368292,True,5380.097451210022
5033,1712879499.283419,1920,1080,60,h264,2793843.152745291,False,5380.203051567078
5034,1712879499.285067,1920,1080,60,h264,2794346.785694537,True,5380.301942825317
5035,1712879499.286937,1920,1080,60,h264,2794843.4895080593,False,5380.414137840271
5036,1712879499.288865,1920,1080,60,h264,2795338.3592187534,True,5380.529823303223
5037,1712879499.2909381,1920,1080,60,h264,2795828.6883504884,False,5380.65420627594
5038,1712879499.292583,1920,1080,60,h264,2796332.3466600287,True,5380.752897262573
5039,1712879499.294444,1920,1080,60,h264,2796829.2425561976,False,5380.864562988281
5040,1712879499.298105,1920,1080,60,h264,2797269.9801981593,True,5381.0842180252075
5041,1712879499.299739,1920,1080,60,h264,2797773.9139513066,False,5381.1822509765625
5042,1712879499.30162,1920,1080,60,h264,2798270.115441609,True,5381.295118331909
5043,1712879499.303354,1920,1080,60,h264,2798770.8864902747,False,5381.3991594314575
5044,1712879499.305342,1920,1080,60,h264,2799263.713506421,True,5381.51843547821
5045,1712879499.307146,1920,1080,60,h264,2799762.2565696733,False,5381.626682281494
5046,1712879499.3097348,1920,1080,60,h264,2800236.2837791564,True,5381.782007217407
5047,1712879499.312402,1920,1080,60,h264,2800707.834471594,False,5381.942038536072
5048,1712879499.31425,1920,1080,60,h264,2801204.939296235,True,5382.052917480469
5049,1712879499.3159208,1920,1080,60,h264,2801707.556452723,False,5382.153167724609
5050,1712879499.318143,1920,1080,60,h264,2802192.935681806,True,5382.286491394043
5051,1712879499.319815,1920,1080,60,h264,2802695.4753801785,False,5382.386813163757
5052,1712879499.321957,1920,1080,60,h264,2803183.3048245413,True,5382.515344619751
5053,1712879499.323703,1920,1080,60,h264,2803683.4948218446,False,5382.620100975037
5054,1712879499.32531,1920,1080,60,h264,2804188.010100724,True,5382.716517448425
5055,1712879499.327213,1920,1080,60,h264,2804683.2499390673,False,5382.830700874329
5056,1712879499.328913,1920,1080,60,h264,2805184.8202114906,True,5382.932696342468
5057,1712879499.330752,1920,1080,60,h264,2805682.0246616844,False,5383.043031692505
5058,1712879499.33242,1920,1080,60,h264,2806184.548024166,True,5383.143124580383
5059,1712879508.6790578,1920,1080,60,h264,2541929.345092841,False,5943.941388130188
5060,1712879508.6825721,1920,1080,60,h264,2542341.5147863617,True,5944.152245521545
5061,1712879508.685822,1920,1080,60,h264,2542760.441382085,False,5944.347238540649
5062,1712879508.6886022,1920,1080,60,h264,2543191.3969098697,True,5944.514050483704
5063,1712879508.6911948,1920,1080,60,h264,2543627.145410858,False,5944.669604301453
5064,1712879508.693898,1920,1080,60,h264,2544060.03058971,True,5944.831795692444
5065,1712879508.6963599,1920,1080,60,h264,2544499.088310238,False,5944.979510307312
