Шаг,Время,Ширина,Высота,Частота кадров,Кодек,Битрейт (КБ/сек),Время видео
3371,0.040400028228759766,960,540,25.0,h264,1518.75,2024-04-13 07:58:18
3372,0.04200410842895508,960,540,25.0,h264,1518.75,2024-04-13 07:58:18
3373,0.04688405990600586,960,540,25.0,h264,1518.75,2024-04-13 07:58:18
3374,0.08192682266235352,960,540,25.0,h264,3037.5,2024-04-13 07:58:18
3375,0.07082700729370117,960,540,25.0,h264,3037.5,2024-04-13 07:58:18
3376,0.04403090476989746,960,540,25.0,h264,1518.75,2024-04-13 07:58:18
3377,0.0436091423034668,960,540,25.0,h264,1518.75,2024-04-13 07:58:18
3378,0.07562088966369629,960,540,25.0,h264,3037.5,2024-04-13 07:58:19
3379,0.05518007278442383,960,540,25.0,h264,1518.75,2024-04-13 07:58:19
3380,0.07863187789916992,960,540,25.0,h264,3037.525390625,2024-04-13 07:58:19
3381,0.06090521812438965,960,540,25.0,h264,3037.5,2024-04-13 07:58:19
3382,0.04107499122619629,960,540,25.0,h264,1518.75,2024-04-13 07:58:19
3383,0.047213077545166016,960,540,25.0,h264,1518.75,2024-04-13 07:58:19
3384,0.04208779335021973,960,540,25.0,h264,1518.75,2024-04-13 07:58:19
3385,0.07521700859069824,960,540,25.0,h264,3037.5,2024-04-13 07:58:19
3386,0.044818878173828125,960,540,25.0,h264,1518.75,2024-04-13 07:58:19
3387,0.074066162109375,960,540,25.0,h264,3037.5,2024-04-13 07:58:19
3388,0.0456089973449707,960,540,25.0,h264,1518.75,2024-04-13 07:58:19
3389,0.07949590682983398,960,540,25.0,h264,3037.5,2024-04-13 07:58:19
3390,0.07703018188476562,960,540,25.0,h264,3037.5,2024-04-13 07:58:19
3391,0.042439937591552734,960,540,25.0,h264,1518.75,2024-04-13 07:58:19
3392,0.07890987396240234,960,540,25.0,h264,3037.5,2024-04-13 07:58:19
3393,0.07572412490844727,960,540,25.0,h264,3037.5,2024-04-13 07:58:19
3394,0.04533982276916504,960,540,25.0,h264,1518.75,2024-04-13 07:58:19
3395,0.08085918426513672,960,540,25.0,h264,3037.4892578125,2024-04-13 07:58:20
3396,0.042540788650512695,960,540,25.0,h264,1518.7470703125,2024-04-13 07:58:20
3397,0.07395219802856445,960,540,25.0,h264,3037.4970703125,2024-04-13 07:58:20
3398,0.04146289825439453,960,540,25.0,h264,1518.75,2024-04-13 07:58:20
3399,0.04217815399169922,960,540,25.0,h264,1518.75,2024-04-13 07:58:20
3400,0.07012081146240234,960,540,25.0,h264,3037.5029296875,2024-04-13 07:58:20
3401,0.04790496826171875,960,540,25.0,h264,1518.75,2024-04-13 07:58:20
3402,0.04182028770446777,960,540,25.0,h264,1518.75,2024-04-13 07:58:20
3403,0.0756380558013916,960,540,25.0,h264,3037.5,2024-04-13 07:58:20
3404,0.0448298454284668,960,540,25.0,h264,1518.7783203125,2024-04-13 07:58:20
3405,0.07734298706054688,960,540,25.0,h264,3037.51171875,2024-04-13 07:58:20
3406,0.07368707656860352,960,540,25.0,h264,3037.5,2024-04-13 07:58:20
3407,0.050219058990478516,960,540,25.0,h264,1518.73046875,2024-04-13 07:58:20
3408,0.07439589500427246,960,540,25.0,h264,3039.775390625,2024-04-13 07:58:20
3409,0.04354095458984375,960,540,25.0,h264,1516.83203125,2024-04-13 07:58:20
3410,0.07713198661804199,960,540,25.0,h264,3037.1513671875,2024-04-13 07:58:20
3411,0.043476104736328125,960,540,25.0,h264,1518.8232421875,2024-04-13 07:58:20
3412,0.0741889476776123,960,540,25.0,h264,3037.4267578125,2024-04-13 07:58:21
3413,0.04401373863220215,960,540,25.0,h264,1518.755859375,2024-04-13 07:58:21
3414,0.042847394943237305,960,540,25.0,h264,1519.0751953125,2024-04-13 07:58:21
3415,0.07875370979309082,960,540,25.0,h264,3037.505859375,2024-04-13 07:58:21
3416,0.07645726203918457,960,540,25.0,h264,3037.2060546875,2024-04-13 07:58:21
3417,0.04439973831176758,960,540,25.0,h264,1518.7880859375,2024-04-13 07:58:21
3418,0.07070708274841309,960,540,25.0,h264,3036.96484375,2024-04-13 07:58:21
3419,0.044450998306274414,960,540,25.0,h264,1518.75,2024-04-13 07:58:21
3420,0.051167964935302734,960,540,25.0,h264,1519.275390625,2024-04-13 07:58:21
3421,0.06675505638122559,960,540,25.0,h264,3036.9775390625,2024-04-13 07:58:21
3422,0.04249000549316406,960,540,25.0,h264,1518.7529296875,2024-04-13 07:58:21
3423,0.04288983345031738,960,540,25.0,h264,1518.75,2024-04-13 07:58:21
3424,0.08625626564025879,960,540,25.0,h264,3038.0341796875,2024-04-13 07:58:21
3425,0.0696418285369873,960,540,25.0,h264,3036.9716796875,2024-04-13 07:58:21
3426,0.04476499557495117,960,540,25.0,h264,1518.75,2024-04-13 07:58:21
3427,0.04009389877319336,960,540,25.0,h264,2147.81640625,2024-04-13 07:58:21
3428,0.04322028160095215,960,540,25.0,h264,889.68359375,2024-04-13 07:58:21
3429,0.07556486129760742,960,540,25.0,h264,3038.0341796875,2024-04-13 07:58:22
3430,0.08557701110839844,960,540,25.0,h264,3037.4775390625,2024-04-13 07:58:22
3431,0.042485952377319336,960,540,25.0,h264,1518.33203125,2024-04-13 07:58:22
3432,0.06709599494934082,960,540,25.0,h264,3037.412109375,2024-04-13 07:58:22
3433,0.04732704162597656,960,540,25.0,h264,1518.75,2024-04-13 07:58:22
3434,0.07102298736572266,960,540,25.0,h264,3037.4970703125,2024-04-13 07:58:22
3435,0.04978322982788086,960,540,25.0,h264,1518.75,2024-04-13 07:58:22
3436,0.07579183578491211,960,540,25.0,h264,3037.505859375,2024-04-13 07:58:22
3437,0.06339192390441895,960,540,25.0,h264,1518.75,2024-04-13 07:58:22
3438,0.07130599021911621,960,540,25.0,h264,3037.591796875,2024-04-13 07:58:22
3439,0.04000115394592285,960,540,25.0,h264,2409.2041015625,2024-04-13 07:58:22
3440,0.0966958999633789,960,540,25.0,h264,2147.0458984375,2024-04-13 07:58:22
3441,0.04274582862854004,960,540,25.0,h264,3037.4892578125,2024-04-13 07:58:22
3442,0.05069112777709961,960,540,25.0,h264,1518.671875,2024-04-13 07:58:22
3443,0.04000115394592285,960,540,25.0,h264,2285.31640625,2024-04-13 07:58:22
3444,0.07740592956542969,960,540,25.0,h264,2270.939453125,2024-04-13 07:58:22
3445,0.08746480941772461,960,540,25.0,h264,3037.6142578125,2024-04-13 07:58:23
3446,0.047289133071899414,960,540,25.0,h264,1518.75,2024-04-13 07:58:23
3447,0.06061601638793945,960,540,25.0,h264,3037.5,2024-04-13 07:58:23
3448,0.04605412483215332,960,540,25.0,h264,1518.75,2024-04-13 07:58:23
3449,0.07156991958618164,960,540,25.0,h264,3037.517578125,2024-04-13 07:58:23
3450,0.046157121658325195,960,540,25.0,h264,1518.71875,2024-04-13 07:58:23
3451,0.0772697925567627,960,540,25.0,h264,3037.4765625,2024-04-13 07:58:23
3452,0.04183626174926758,960,540,25.0,h264,1518.75,2024-04-13 07:58:23
3453,0.04000687599182129,960,540,25.0,h264,2495.9619140625,2024-04-13 07:58:23
3454,0.0746159553527832,960,540,25.0,h264,2060.2880859375,2024-04-13 07:58:23
3455,0.04188799858093262,960,540,25.0,h264,1518.7734375,2024-04-13 07:58:23
3456,0.0794680118560791,960,540,25.0,h264,3037.47265625,2024-04-13 07:58:23
3457,0.042356014251708984,960,540,25.0,h264,1518.7685546875,2024-04-13 07:58:23
3458,0.041539907455444336,960,540,25.0,h264,1518.76171875,2024-04-13 07:58:23
3459,0.07807397842407227,960,540,25.0,h264,3037.3935546875,2024-04-13 07:58:23
3460,0.041877031326293945,960,540,25.0,h264,1518.75,2024-04-13 07:58:23
3461,0.04288005828857422,960,540,25.0,h264,1518.75,2024-04-13 07:58:23
3462,0.07662200927734375,960,540,25.0,h264,3037.609375,2024-04-13 07:58:23
3463,0.042366981506347656,960,540,25.0,h264,1518.75,2024-04-13 07:58:24
3464,0.07855486869812012,960,540,25.0,h264,3037.5,2024-04-13 07:58:24
3465,0.041320085525512695,960,540,25.0,h264,1518.75,2024-04-13 07:58:24
3466,0.07375097274780273,960,540,25.0,h264,3037.5,2024-04-13 07:58:24
3467,0.1558058261871338,960,540,25.0,h264,1518.75,2024-04-13 07:58:24
3468,0.1846163272857666,960,540,25.0,h264,6074.890625,2024-04-13 07:58:24
3469,0.18516087532043457,960,540,25.0,h264,7593.75,2024-04-13 07:58:24
3470,0.07894611358642578,960,540,25.0,h264,7593.826171875,2024-04-13 07:58:24
3471,0.07610082626342773,960,540,25.0,h264,3037.5,2024-04-13 07:58:24
3472,0.04316592216491699,960,540,25.0,h264,1518.75,2024-04-13 07:58:24
3473,0.042542219161987305,960,540,25.0,h264,1518.75,2024-04-13 07:58:24
3474,0.07682085037231445,960,540,25.0,h264,3037.494140625,2024-04-13 07:58:25
3475,0.07727527618408203,960,540,25.0,h264,3037.5,2024-04-13 07:58:25
3476,0.04263186454772949,960,540,25.0,h264,1518.75,2024-04-13 07:58:25
3477,0.07752299308776855,960,540,25.0,h264,3037.5,2024-04-13 07:58:25
3478,0.043270111083984375,960,540,25.0,h264,1518.75,2024-04-13 07:58:25
3479,0.04275202751159668,960,540,25.0,h264,1518.75,2024-04-13 07:58:25
3480,0.07541990280151367,960,540,25.0,h264,3037.5,2024-04-13 07:58:25
3481,0.04260873794555664,960,540,25.0,h264,1518.75,2024-04-13 07:58:25
3482,0.07543134689331055,960,540,25.0,h264,3037.4443359375,2024-04-13 07:58:25
3483,0.04526686668395996,960,540,25.0,h264,1518.73828125,2024-04-13 07:58:25
3484,0.07568478584289551,960,540,25.0,h264,3037.5673828125,2024-04-13 07:58:25
3485,0.04410719871520996,960,540,25.0,h264,1518.775390625,2024-04-13 07:58:25
3486,0.07701802253723145,960,540,25.0,h264,3037.4990234375,2024-04-13 07:58:25
3487,0.04172706604003906,960,540,25.0,h264,1518.755859375,2024-04-13 07:58:25
3488,0.04126882553100586,960,540,25.0,h264,1518.75,2024-04-13 07:58:25
3489,0.07868504524230957,960,540,25.0,h264,3037.5,2024-04-13 07:58:25
3490,0.042365074157714844,960,540,25.0,h264,1518.75,2024-04-13 07:58:25
3491,0.07518696784973145,960,540,25.0,h264,3037.5,2024-04-13 07:58:26
3492,0.0426020622253418,960,540,25.0,h264,1518.75,2024-04-13 07:58:26
3493,0.07932591438293457,960,540,25.0,h264,3037.5,2024-04-13 07:58:26
3494,0.04137301445007324,960,540,25.0,h264,1518.75,2024-04-13 07:58:26
3495,0.07382488250732422,960,540,25.0,h264,3037.5,2024-04-13 07:58:26
3496,0.04448413848876953,960,540,25.0,h264,1518.7431640625,2024-04-13 07:58:26
3497,0.07580280303955078,960,540,25.0,h264,3037.5068359375,2024-04-13 07:58:26
3498,0.04558420181274414,960,540,25.0,h264,1518.748046875,2024-04-13 07:58:26
3499,0.05618786811828613,960,540,25.0,h264,1518.75,2024-04-13 07:58:26
3500,0.0705561637878418,960,540,25.0,h264,3037.5,2024-04-13 07:58:26
3501,0.06704497337341309,960,540,25.0,h264,3037.5,2024-04-13 07:58:26
3502,0.042402029037475586,960,540,25.0,h264,1518.75,2024-04-13 07:58:26
3503,0.04086804389953613,960,540,25.0,h264,1518.75,2024-04-13 07:58:26
3504,0.0436098575592041,960,540,25.0,h264,1518.75,2024-04-13 07:58:26
3505,0.07733392715454102,960,540,25.0,h264,3037.5,2024-04-13 07:58:26
3506,0.04191112518310547,960,540,25.0,h264,1518.75,2024-04-13 07:58:26
3507,0.07633304595947266,960,540,25.0,h264,3037.5,2024-04-13 07:58:26
3508,0.042491912841796875,960,540,25.0,h264,1518.75,2024-04-13 07:58:27
3509,0.043092966079711914,960,540,25.0,h264,1518.75,2024-04-13 07:58:27
3510,0.07654905319213867,960,540,25.0,h264,3037.5,2024-04-13 07:58:27
3511,0.04229998588562012,960,540,25.0,h264,1518.75,2024-04-13 07:58:27
3512,0.07708501815795898,960,540,25.0,h264,3037.5,2024-04-13 07:58:27
3513,0.04180288314819336,960,540,25.0,h264,1518.75,2024-04-13 07:58:27
3514,0.07729315757751465,960,540,25.0,h264,3037.5,2024-04-13 07:58:27
3515,0.04251289367675781,960,540,25.0,h264,1518.75,2024-04-13 07:58:27
3516,0.04081106185913086,960,540,25.0,h264,1518.6630859375,2024-04-13 07:58:27
3517,0.04615306854248047,960,540,25.0,h264,1518.7470703125,2024-04-13 07:58:27
3518,0.04000091552734375,960,540,25.0,h264,1772.7998046875,2024-04-13 07:58:27
3519,0.07506108283996582,960,540,25.0,h264,2783.4501953125,2024-04-13 07:58:27
3520,0.07334589958190918,960,540,25.0,h264,3037.5,2024-04-13 07:58:27
3521,0.04133009910583496,960,540,25.0,h264,1518.75,2024-04-13 07:58:27
3522,0.04335904121398926,960,540,25.0,h264,1518.75,2024-04-13 07:58:27
3523,0.07330894470214844,960,540,25.0,h264,3037.5,2024-04-13 07:58:27
3524,0.04675889015197754,960,540,25.0,h264,1518.75,2024-04-13 07:58:27
3525,0.07377099990844727,960,540,25.0,h264,3037.5,2024-04-13 07:58:27
3526,0.0424349308013916,960,540,25.0,h264,1518.75,2024-04-13 07:58:28
3527,0.04441022872924805,960,540,25.0,h264,1518.75,2024-04-13 07:58:28
3528,0.07372689247131348,960,540,25.0,h264,3037.5,2024-04-13 07:58:28
3529,0.04318809509277344,960,540,25.0,h264,1518.75,2024-04-13 07:58:28
3530,0.04000091552734375,960,540,25.0,h264,2620.494140625,2024-04-13 07:58:28
3531,0.040727853775024414,960,540,25.0,h264,416.9697265625,2024-04-13 07:58:28
3532,0.04069399833679199,960,540,25.0,h264,1518.75,2024-04-13 07:58:28
3533,0.04300212860107422,960,540,25.0,h264,1518.75,2024-04-13 07:58:28
3534,0.07529902458190918,960,540,25.0,h264,3037.5,2024-04-13 07:58:28
3535,0.040695905685424805,960,540,25.0,h264,1518.75,2024-04-13 07:58:28
3536,0.04384303092956543,960,540,25.0,h264,1518.75,2024-04-13 07:58:28
3537,0.07650899887084961,960,540,25.0,h264,3037.5,2024-04-13 07:58:28
3538,0.04269003868103027,960,540,25.0,h264,1518.75,2024-04-13 07:58:28
3539,0.08706498146057129,960,540,25.0,h264,3037.5,2024-04-13 07:58:28
3540,0.07265996932983398,960,540,25.0,h264,3037.5,2024-04-13 07:58:28
3541,0.07568097114562988,960,540,25.0,h264,3037.5,2024-04-13 07:58:28
3542,0.04357719421386719,960,540,25.0,h264,1518.75,2024-04-13 07:58:28
3543,0.041398048400878906,960,540,25.0,h264,1518.75,2024-04-13 07:58:28
3544,0.07724976539611816,960,540,25.0,h264,3037.5,2024-04-13 07:58:29
3545,0.04250311851501465,960,540,25.0,h264,1518.75,2024-04-13 07:58:29
3546,0.07664990425109863,960,540,25.0,h264,3037.5,2024-04-13 07:58:29
3547,0.04152512550354004,960,540,25.0,h264,1518.75,2024-04-13 07:58:29
3548,0.07653689384460449,960,540,25.0,h264,3037.5,2024-04-13 07:58:29
3549,0.04000091552734375,960,540,25.0,h264,2628.7451171875,2024-04-13 07:58:29
3550,0.04000115394592285,960,540,25.0,h264,417.3037109375,2024-04-13 07:58:29
3551,0.040232181549072266,960,540,25.0,h264,1510.201171875,2024-04-13 07:58:29
3552,0.043181657791137695,960,540,25.0,h264,1518.75,2024-04-13 07:58:29
3553,0.11299920082092285,960,540,25.0,h264,3037.5,2024-04-13 07:58:29
3554,0.04987192153930664,960,540,25.0,h264,3037.5,2024-04-13 07:58:29
3555,0.07759904861450195,960,540,25.0,h264,3037.5,2024-04-13 07:58:29
3556,0.07503676414489746,960,540,25.0,h264,3037.5,2024-04-13 07:58:29
3557,0.044562339782714844,960,540,25.0,h264,1518.75,2024-04-13 07:58:29
3558,0.04000091552734375,960,540,25.0,h264,2434.494140625,2024-04-13 07:58:29
3559,0.04000687599182129,960,540,25.0,h264,875.767578125,2024-04-13 07:58:29
3560,0.07470107078552246,960,540,25.0,h264,2764.73828125,2024-04-13 07:58:29
3561,0.0418698787689209,960,540,25.0,h264,1518.75,2024-04-13 07:58:29
3562,0.040003061294555664,960,540,25.0,h264,2864.5732421875,2024-04-13 07:58:30
3563,0.04000091552734375,960,540,25.0,h264,268.4306640625,2024-04-13 07:58:30
3564,0.04376101493835449,960,540,25.0,h264,1423.2548828125,2024-04-13 07:58:30
3565,0.05753517150878906,960,540,25.0,h264,1518.75,2024-04-13 07:58:30
3566,0.05651497840881348,960,540,25.0,h264,3037.5,2024-04-13 07:58:30
3567,0.04434919357299805,960,540,25.0,h264,1518.75,2024-04-13 07:58:30
3568,0.07706689834594727,960,540,25.0,h264,3037.5,2024-04-13 07:58:30
3569,0.0406489372253418,960,540,25.0,h264,1518.75,2024-04-13 07:58:30
3570,0.04040789604187012,960,540,25.0,h264,1518.75,2024-04-13 07:58:30
3571,0.04072213172912598,960,540,25.0,h264,1518.75,2024-04-13 07:58:30
3572,0.04131579399108887,960,540,25.0,h264,1518.75,2024-04-13 07:58:30
3573,0.04355311393737793,960,540,25.0,h264,1518.75,2024-04-13 07:58:30
3574,0.040014028549194336,960,540,25.0,h264,2932.51171875,2024-04-13 07:58:30
3575,0.04000091552734375,960,540,25.0,h264,279.2783203125,2024-04-13 07:58:30
3576,0.08030223846435547,960,540,25.0,h264,2863.2099609375,2024-04-13 07:58:30
3577,0.07575297355651855,960,540,25.0,h264,3037.5,2024-04-13 07:58:30
3578,0.042595863342285156,960,540,25.0,h264,1518.75,2024-04-13 07:58:30
3579,0.07921695709228516,960,540,25.0,h264,3037.5,2024-04-13 07:58:30
3580,0.07604694366455078,960,540,25.0,h264,3037.5,2024-04-13 07:58:30
3581,0.04307413101196289,960,540,25.0,h264,1518.75,2024-04-13 07:58:31
3582,0.04314899444580078,960,540,25.0,h264,1518.75,2024-04-13 07:58:31
3583,0.07772397994995117,960,540,25.0,h264,3037.5,2024-04-13 07:58:31
3584,0.07697606086730957,960,540,25.0,h264,3037.5,2024-04-13 07:58:31
3585,0.04479694366455078,960,540,25.0,h264,1518.75,2024-04-13 07:58:31
3586,0.0742640495300293,960,540,25.0,h264,3037.5,2024-04-13 07:58:31
3587,0.04229402542114258,960,540,25.0,h264,1518.75,2024-04-13 07:58:31
3588,0.045381784439086914,960,540,25.0,h264,1518.7412109375,2024-04-13 07:58:31
3589,0.075653076171875,960,540,25.0,h264,3037.5,2024-04-13 07:58:31
3590,0.04407906532287598,960,540,25.0,h264,1518.75,2024-04-13 07:58:31
3591,0.07628989219665527,960,540,25.0,h264,3037.5,2024-04-13 07:58:31
3592,0.07857108116149902,960,540,25.0,h264,3037.5,2024-04-13 07:58:31
3593,0.04000091552734375,960,540,25.0,h264,1562.123046875,2024-04-13 07:58:31
3594,0.04208993911743164,960,540,25.0,h264,1475.3857421875,2024-04-13 07:58:31
3595,0.0749361515045166,960,540,25.0,h264,3037.5,2024-04-13 07:58:31
3596,0.04511308670043945,960,540,25.0,h264,1518.75,2024-04-13 07:58:31
3597,0.04132485389709473,960,540,25.0,h264,1518.75,2024-04-13 07:58:31
3598,0.07399702072143555,960,540,25.0,h264,3037.5,2024-04-13 07:58:32
3599,0.04239201545715332,960,540,25.0,h264,1518.75,2024-04-13 07:58:32
3600,0.04076695442199707,960,540,25.0,h264,1518.75,2024-04-13 07:58:32
3601,0.04482626914978027,960,540,25.0,h264,1518.75,2024-04-13 07:58:32
3602,0.07834863662719727,960,540,25.0,h264,3037.5,2024-04-13 07:58:32
3603,0.07850027084350586,960,540,25.0,h264,3037.5,2024-04-13 07:58:32
3604,0.046098947525024414,960,540,25.0,h264,1518.75,2024-04-13 07:58:32
3605,0.06862998008728027,960,540,25.0,h264,3038.0107421875,2024-04-13 07:58:32
3606,0.04415106773376465,960,540,25.0,h264,1518.75,2024-04-13 07:58:32
3607,0.04111480712890625,960,540,25.0,h264,1518.75,2024-04-13 07:58:32
3608,0.053279876708984375,960,540,25.0,h264,1518.75,2024-04-13 07:58:32
3609,0.06785941123962402,960,540,25.0,h264,3037.5,2024-04-13 07:58:32
3610,0.04000067710876465,960,540,25.0,h264,2535.3720703125,2024-04-13 07:58:32
3611,0.04000091552734375,960,540,25.0,h264,688.4609375,2024-04-13 07:58:32
3612,0.040000200271606445,960,540,25.0,h264,1351.56640625,2024-04-13 07:58:32
3613,0.07226419448852539,960,540,25.0,h264,3017.8310546875,2024-04-13 07:58:32
3614,0.044400691986083984,960,540,25.0,h264,1518.75,2024-04-13 07:58:32
3615,0.042031288146972656,960,540,25.0,h264,1518.75,2024-04-13 07:58:32
3616,0.07461667060852051,960,540,25.0,h264,3037.5,2024-04-13 07:58:32
3617,0.04843020439147949,960,540,25.0,h264,1518.75,2024-04-13 07:58:33
3618,0.04129290580749512,960,540,25.0,h264,1518.75,2024-04-13 07:58:33
3619,0.07681894302368164,960,540,25.0,h264,3038.01953125,2024-04-13 07:58:33
3620,0.04000115394592285,960,540,25.0,h264,2692.7978515625,2024-04-13 07:58:33
3621,0.04000091552734375,960,540,25.0,h264,361.994140625,2024-04-13 07:58:33
3622,0.07655000686645508,960,540,25.0,h264,3020.2080078125,2024-04-13 07:58:33
3623,0.04558300971984863,960,540,25.0,h264,1518.75,2024-04-13 07:58:33
3624,0.06836605072021484,960,540,25.0,h264,3037.5,2024-04-13 07:58:33
3625,0.0538330078125,960,540,25.0,h264,1518.75,2024-04-13 07:58:33
3626,0.06719708442687988,960,540,25.0,h264,3037.076171875,2024-04-13 07:58:33
3627,0.042578935623168945,960,540,25.0,h264,1518.75,2024-04-13 07:58:33
3628,0.04239201545715332,960,540,25.0,h264,1518.75,2024-04-13 07:58:33
3629,0.04324078559875488,960,540,25.0,h264,1518.75,2024-04-13 07:58:33
3630,0.0769500732421875,960,540,25.0,h264,3037.5,2024-04-13 07:58:33
3631,0.044500112533569336,960,540,25.0,h264,1518.75,2024-04-13 07:58:33
3632,0.07709097862243652,960,540,25.0,h264,3037.5,2024-04-13 07:58:33
3633,0.07600784301757812,960,540,25.0,h264,3037.5,2024-04-13 07:58:33
3634,0.04418802261352539,960,540,25.0,h264,1518.75,2024-04-13 07:58:33
3635,0.07741403579711914,960,540,25.0,h264,3037.5,2024-04-13 07:58:34
3636,0.042176008224487305,960,540,25.0,h264,1518.75,2024-04-13 07:58:34
3637,0.08442091941833496,960,540,25.0,h264,3037.5,2024-04-13 07:58:34
3638,0.07849431037902832,960,540,25.0,h264,3037.5,2024-04-13 07:58:34
3639,0.07508563995361328,960,540,25.0,h264,3037.5,2024-04-13 07:58:34
3640,0.04450416564941406,960,540,25.0,h264,1518.75,2024-04-13 07:58:34
3641,0.07863187789916992,960,540,25.0,h264,3037.5,2024-04-13 07:58:34
3642,0.04000115394592285,960,540,25.0,h264,1856.3203125,2024-04-13 07:58:34
3643,0.07676506042480469,960,540,25.0,h264,2699.9296875,2024-04-13 07:58:34
3644,0.07759594917297363,960,540,25.0,h264,3037.5,2024-04-13 07:58:34
3645,0.04433298110961914,960,540,25.0,h264,1518.75,2024-04-13 07:58:34
3646,0.04267096519470215,960,540,25.0,h264,1518.75,2024-04-13 07:58:34
3647,0.07885408401489258,960,540,25.0,h264,3037.5,2024-04-13 07:58:34
3648,0.07644081115722656,960,540,25.0,h264,3037.5,2024-04-13 07:58:34
3649,0.045618295669555664,960,540,25.0,h264,1518.75,2024-04-13 07:58:34
3650,0.07451796531677246,960,540,25.0,h264,3037.5,2024-04-13 07:58:35
3651,0.07747673988342285,960,540,25.0,h264,3037.5,2024-04-13 07:58:35
3652,0.044033050537109375,960,540,25.0,h264,1518.75,2024-04-13 07:58:35
3653,0.04281306266784668,960,540,25.0,h264,1518.75,2024-04-13 07:58:35
3654,0.07668185234069824,960,540,25.0,h264,3037.5,2024-04-13 07:58:35
