Шаг,Время,Ширина,Высота,Частота кадров,Кодек,Битрейт (КБ/сек),Время видео,day,month,hour_min,loss,anomaly
822.9999999999998,0.0832340717315673,960.0,540.0,25.0,h264,3037.3603515625,2024-04-13 07:55:50,13,4,7.916666666666667,0.0013556582,False
824.0,0.0733790397644043,960.0,540.0,25.0,h264,3037.5,2024-04-13 07:55:50,13,4,7.916666666666667,0.0009962181,False
824.9999999999998,0.0445389747619628,960.0,540.0,25.0,h264,1518.75,2024-04-13 07:55:50,13,4,7.916666666666667,0.0005711658,False
826.0,0.0735158920288086,960.0,540.0,25.0,h264,3037.5,2024-04-13 07:55:50,13,4,7.916666666666667,0.0009973118,False
827.0,0.0438611507415771,960.0,540.0,25.0,h264,1518.7490234375,2024-04-13 07:55:50,13,4,7.916666666666667,0.00057733024,False
828.0000000000002,0.0763399600982666,960.0,540.0,25.0,h264,3037.5,2024-04-13 07:55:50,13,4,7.916666666666667,0.0010566378,False
829.0000000000002,0.0424590110778808,960.0,540.0,25.0,h264,1518.75,2024-04-13 07:55:51,13,4,7.916666666666667,0.00061002304,False
830.0,0.0426380634307861,960.0,540.0,25.0,h264,1518.75,2024-04-13 07:55:51,13,4,7.916666666666667,0.0006043162,False
831.0000000000002,0.0762379169464111,960.0,540.0,25.0,h264,3037.5,2024-04-13 07:55:51,13,4,7.916666666666667,0.0010536694,False
832.0,0.0464351177215576,960.0,540.0,25.0,h264,1518.75,2024-04-13 07:55:51,13,4,7.916666666666667,0.0005804315,False
833.0,0.0781259536743164,960.0,540.0,25.0,h264,1518.75,2024-04-13 07:55:51,13,4,7.916666666666667,0.0014429311,False
833.9999999999998,0.0825769901275634,960.0,540.0,25.0,h264,3037.5,2024-04-13 07:55:51,13,4,7.916666666666667,0.0013161185,False
835.0,0.0507709980010986,960.0,540.0,25.0,h264,3037.5,2024-04-13 07:55:51,13,4,7.916666666666667,0.0013146038,False
835.9999999999998,0.063971996307373,960.0,540.0,25.0,h264,3037.501953125,2024-04-13 07:55:51,13,4,7.916666666666667,0.0010924132,False
837.0,0.040748119354248,960.0,540.0,25.0,h264,1518.748046875,2024-04-13 07:55:51,13,4,7.916666666666667,0.0006906285,False
838.0,0.0799710750579834,960.0,540.0,25.0,h264,3037.501953125,2024-04-13 07:55:51,13,4,7.916666666666667,0.0011738127,False
839.0000000000002,0.0922338962554931,960.0,540.0,25.0,h264,3037.5,2024-04-13 07:55:51,13,4,7.916666666666667,0.001711598,False
840.0000000000002,0.0649690628051757,960.0,540.0,25.0,h264,3037.5,2024-04-13 07:55:51,13,4,7.916666666666667,0.0010790129,False
841.0,0.0438888072967529,960.0,540.0,25.0,h264,1518.75,2024-04-13 07:55:51,13,4,7.916666666666667,0.00057393016,False
842.0,0.0400052070617675,960.0,540.0,25.0,h264,2558.7451171875,2024-04-13 07:55:51,13,4,7.916666666666667,0.0008325274,False
843.0,0.0410759449005126,960.0,540.0,25.0,h264,478.7548828125,2024-04-13 07:55:51,13,4,7.916666666666667,0.0016839795,False
844.0,0.0798368453979492,960.0,540.0,25.0,h264,3037.498046875,2024-04-13 07:55:51,13,4,7.916666666666667,0.0011675148,False
844.9999999999998,0.0811021327972412,960.0,540.0,25.0,h264,3037.5,2024-04-13 07:55:52,13,4,7.916666666666667,0.0012283777,False
846.0,0.0767188072204589,960.0,540.0,25.0,h264,3037.5,2024-04-13 07:55:52,13,4,7.916666666666667,0.0010650577,False
847.0,0.0767321586608886,960.0,540.0,25.0,h264,3037.5,2024-04-13 07:55:52,13,4,7.916666666666667,0.0010651895,False
848.0,0.0437119007110595,960.0,540.0,25.0,h264,1518.75,2024-04-13 07:55:52,13,4,7.916666666666667,0.0005749824,False
849.0,0.0776698589324951,960.0,540.0,25.0,h264,3037.5,2024-04-13 07:55:52,13,4,7.916666666666667,0.0010931506,False
850.0000000000002,0.0754032135009765,960.0,540.0,25.0,h264,3037.5,2024-04-13 07:55:52,13,4,7.916666666666667,0.0010274086,False
851.0000000000002,0.0447559356689453,960.0,540.0,25.0,h264,1518.75,2024-04-13 07:55:52,13,4,7.916666666666667,0.0005638228,False
852.0,0.0431001186370849,960.0,540.0,25.0,h264,1518.75,2024-04-13 07:55:52,13,4,7.916666666666667,0.000586426,False
853.0,0.0758678913116455,960.0,540.0,25.0,h264,3037.5,2024-04-13 07:55:52,13,4,7.916666666666667,0.0010389676,False
854.0,0.0418548583984375,960.0,540.0,25.0,h264,1518.75,2024-04-13 07:55:52,13,4,7.916666666666667,0.00062773086,False
855.0,0.0419280529022216,960.0,540.0,25.0,h264,1518.75,2024-04-13 07:55:52,13,4,7.916666666666667,0.00062414363,False
855.9999999999998,0.0741281509399414,960.0,540.0,25.0,h264,3037.5,2024-04-13 07:55:52,13,4,7.916666666666667,0.0009998507,False
857.0,0.0448379516601562,960.0,540.0,25.0,h264,1518.75,2024-04-13 07:55:52,13,4,7.916666666666667,0.00056272757,False
858.0,0.0422570705413818,960.0,540.0,25.0,h264,1518.75,2024-04-13 07:55:52,13,4,7.916666666666667,0.00061055715,False
859.0000000000002,0.0749719142913818,960.0,540.0,25.0,h264,3037.5,2024-04-13 07:55:52,13,4,7.916666666666667,0.0010156019,False
860.0,0.0490338802337646,960.0,540.0,25.0,h264,1518.75,2024-04-13 07:55:52,13,4,7.916666666666667,0.0006539249,False
861.0000000000002,0.0673811435699462,960.0,540.0,25.0,h264,3037.5,2024-04-13 07:55:52,13,4,7.916666666666667,0.0010325795,False
862.0000000000002,0.0470268726348876,960.0,540.0,25.0,h264,1518.75,2024-04-13 07:55:53,13,4,7.916666666666667,0.00058502436,False
863.0,0.040800094604492104,960.0,540.0,25.0,h264,1518.75,2024-04-13 07:55:53,13,4,7.916666666666667,0.00068016956,False
864.0,0.0723092555999755,960.0,540.0,25.0,h264,3037.5,2024-04-13 07:55:53,13,4,7.916666666666667,0.0009851141,False
864.9999999999998,0.0404286384582519,960.0,540.0,25.0,h264,1518.75,2024-04-13 07:55:53,13,4,7.916666666666667,0.0007023443,False
866.0,0.0447402000427246,960.0,540.0,25.0,h264,1518.75,2024-04-13 07:55:53,13,4,7.916666666666667,0.0005610248,False
866.9999999999998,0.0428547859191894,960.0,540.0,25.0,h264,1518.75,2024-04-13 07:55:53,13,4,7.916666666666667,0.0005892883,False
868.0,0.0732622146606445,960.0,540.0,25.0,h264,3037.5,2024-04-13 07:55:53,13,4,7.916666666666667,0.0009879513,False
869.0,0.0464849472045898,960.0,540.0,25.0,h264,1518.75,2024-04-13 07:55:53,13,4,7.916666666666667,0.00057285995,False
870.0000000000002,0.0771048069000244,960.0,540.0,25.0,h264,3037.5,2024-04-13 07:55:53,13,4,7.916666666666667,0.0010706864,False
871.0000000000002,0.0429272651672363,960.0,540.0,25.0,h264,1518.75,2024-04-13 07:55:53,13,4,7.916666666666667,0.0005860372,False
872.0,0.074826955795288,960.0,540.0,25.0,h264,3037.5,2024-04-13 07:55:53,13,4,7.916666666666667,0.0010103339,False
873.0000000000002,0.0824167728424072,960.0,540.0,25.0,h264,3037.5,2024-04-13 07:55:53,13,4,7.916666666666667,0.0013095965,False
874.0,0.0793280601501464,960.0,540.0,25.0,h264,3037.5,2024-04-13 07:55:53,13,4,7.916666666666667,0.001144507,False
875.0,0.0433700084686279,960.0,540.0,25.0,h264,1518.75,2024-04-13 07:55:53,13,4,7.916666666666667,0.0005739057,False
875.9999999999998,0.0772652626037597,960.0,540.0,25.0,h264,3037.5,2024-04-13 07:55:53,13,4,7.916666666666667,0.0010740496,False
877.0,0.0764908790588378,960.0,540.0,25.0,h264,3037.5,2024-04-13 07:55:53,13,4,7.916666666666667,0.001050016,False
877.9999999999998,0.0405628681182861,960.0,540.0,25.0,h264,1518.75,2024-04-13 07:55:53,13,4,7.916666666666667,0.00069017126,False
879.0,0.0468370914459228,960.0,540.0,25.0,h264,1518.75,2024-04-13 07:55:54,13,4,7.916666666666667,0.0005780874,False
880.0,0.071052074432373,960.0,540.0,25.0,h264,3037.5,2024-04-13 07:55:54,13,4,7.916666666666667,0.0009894563,False
881.0,0.0561788082122802,960.0,540.0,25.0,h264,1518.75,2024-04-13 07:55:54,13,4,7.916666666666667,0.0008355529,False
882.0,0.0740041732788086,960.0,540.0,25.0,h264,3037.5,2024-04-13 07:55:54,13,4,7.916666666666667,0.0009941523,False
883.0,0.0768439769744873,960.0,540.0,25.0,h264,3037.5,2024-04-13 07:55:54,13,4,7.916666666666667,0.0010588311,False
884.0,0.0773029327392578,960.0,540.0,25.0,h264,3037.5,2024-04-13 07:55:54,13,4,7.916666666666667,0.001072405,False
885.0,0.0448300838470459,960.0,540.0,25.0,h264,1518.75,2024-04-13 07:55:54,13,4,7.916666666666667,0.00055601745,False
886.0,0.0773611068725586,960.0,540.0,25.0,h264,3037.5,2024-04-13 07:55:54,13,4,7.916666666666667,0.0010734102,False
887.0,0.0400006771087646,960.0,540.0,25.0,h264,1640.0205078125,2024-04-13 07:55:54,13,4,7.916666666666667,0.0005804066,False
888.0,0.0816423892974853,960.0,540.0,25.0,h264,2916.2294921875,2024-04-13 07:55:54,13,4,7.916666666666667,0.0009608347,False
889.0,0.0718038082122802,960.0,540.0,25.0,h264,3037.5,2024-04-13 07:55:54,13,4,7.916666666666667,0.0009859639,False
890.0,0.0413761138916015,960.0,540.0,25.0,h264,1518.75,2024-04-13 07:55:54,13,4,7.916666666666667,0.0006409833,False
891.0,0.04125189781188961,960.0,540.0,25.0,h264,1518.75,2024-04-13 07:55:54,13,4,7.916666666666667,0.00064694654,False
892.0,0.0436210632324218,960.0,540.0,25.0,h264,1518.75,2024-04-13 07:55:54,13,4,7.916666666666667,0.0005640143,False
893.0,0.0406560897827148,960.0,540.0,25.0,h264,1518.75,2024-04-13 07:55:54,13,4,7.916666666666667,0.00068055885,False
894.0,0.0732028484344482,960.0,540.0,25.0,h264,3037.5,2024-04-13 07:55:54,13,4,7.916666666666667,0.0009862204,False
895.0,0.041672945022583,960.0,540.0,25.0,h264,1518.75,2024-04-13 07:55:54,13,4,7.916666666666667,0.0006258608,False
896.0,0.0449888706207275,960.0,540.0,25.0,h264,1518.75,2024-04-13 07:55:55,13,4,7.916666666666667,0.0005532735,False
897.0,0.0400481224060058,960.0,540.0,25.0,h264,1518.75,2024-04-13 07:55:55,13,4,7.916666666666667,0.0007192986,False
898.0,0.0422449111938476,960.0,540.0,25.0,h264,1518.75,2024-04-13 07:55:55,13,4,7.916666666666667,0.00060121773,False
899.0,0.0709781646728515,960.0,540.0,25.0,h264,3037.5,2024-04-13 07:55:55,13,4,7.916666666666667,0.0009883475,False
900.0,0.0408418178558349,960.0,540.0,25.0,h264,1518.75,2024-04-13 07:55:55,13,4,7.916666666666667,0.0006676385,False
901.0,0.0404360294342041,960.0,540.0,25.0,h264,1518.75,2024-04-13 07:55:55,13,4,7.916666666666667,0.0006925999,False
902.0,0.0470399856567382,960.0,540.0,25.0,h264,1518.75,2024-04-13 07:55:55,13,4,7.916666666666667,0.00057814317,False
903.0,0.0783221721649169,960.0,540.0,25.0,h264,3037.5,2024-04-13 07:55:55,13,4,7.916666666666667,0.0010994503,False
904.0,0.0773229598999023,960.0,540.0,25.0,h264,3037.5,2024-04-13 07:55:55,13,4,7.916666666666667,0.001066393,False
905.0,0.0422911643981933,960.0,540.0,25.0,h264,1518.75,2024-04-13 07:55:55,13,4,7.916666666666667,0.00059786974,False
906.0,0.0417337417602539,960.0,540.0,25.0,h264,1518.75,2024-04-13 07:55:55,13,4,7.916666666666667,0.0006209385,False
907.0,0.076225996017456,960.0,540.0,25.0,h264,3037.501953125,2024-04-13 07:55:55,13,4,7.916666666666667,0.0010349061,False
908.0,0.0426230430603027,960.0,540.0,25.0,h264,1518.7490234375,2024-04-13 07:55:55,13,4,7.916666666666667,0.0005854607,False
909.0,0.0412092208862304,960.0,540.0,25.0,h264,1518.7587890625,2024-04-13 07:55:55,13,4,7.916666666666667,0.000645382,False
910.0,0.0974388122558593,960.0,540.0,25.0,h264,3037.5,2024-04-13 07:55:55,13,4,7.916666666666667,0.0019027556,False
911.0,0.063000202178955,960.0,540.0,25.0,h264,3037.494140625,2024-04-13 07:55:55,13,4,7.916666666666667,0.0010072032,False
912.0,0.0771877765655517,960.0,540.0,25.0,h264,3037.5,2024-04-13 07:55:55,13,4,7.916666666666667,0.0010599967,False
913.0,0.0785450935363769,960.0,540.0,25.0,h264,3037.5,2024-04-13 07:55:56,13,4,7.916666666666667,0.0011048246,False
914.0,0.042123794555664,960.0,540.0,25.0,h264,1518.75,2024-04-13 07:55:56,13,4,7.916666666666667,0.0006027033,False
915.0,0.0763781070709228,960.0,540.0,25.0,h264,3037.5,2024-04-13 07:55:56,13,4,7.916666666666667,0.0010375574,False
916.0,0.0420632362365722,960.0,540.0,25.0,h264,1518.75,2024-04-13 07:55:56,13,4,7.916666666666667,0.00060481846,False
917.0,0.0781989097595214,960.0,540.0,25.0,h264,3037.5,2024-04-13 07:55:56,13,4,7.916666666666667,0.0010907446,False
918.0,0.0425329208374023,960.0,540.0,25.0,h264,1518.748046875,2024-04-13 07:55:56,13,4,7.916666666666667,0.00058623776,False
919.0,0.0963478088378906,960.0,540.0,25.0,h264,3037.5009765625,2024-04-13 07:55:56,13,4,7.916666666666667,0.0018623208,False
920.0,0.0680592060089111,960.0,540.0,25.0,h264,1518.75,2024-04-13 07:55:56,13,4,7.916666666666667,0.001230434,False
921.0,0.0491840839385986,960.0,540.0,25.0,h264,3037.5,2024-04-13 07:55:56,13,4,7.916666666666667,0.0014637116,False
922.0,0.043940782546997,960.0,540.0,25.0,h264,1518.75,2024-04-13 07:55:56,13,4,7.916666666666667,0.00055168144,False
923.0,0.0627100467681884,960.0,540.0,25.0,h264,3037.5,2024-04-13 07:55:56,13,4,7.916666666666667,0.0010099261,False
924.0,0.0434291362762451,960.0,540.0,25.0,h264,1518.75,2024-04-13 07:55:56,13,4,7.916666666666667,0.00056023774,False
925.0,0.0400009155273437,960.0,540.0,25.0,h264,3025.326171875,2024-04-13 07:55:56,13,4,7.916666666666667,0.0017313482,False
926.0,0.0428628921508789,960.0,540.0,25.0,h264,12.173828125,2024-04-13 07:55:56,13,4,7.916666666666667,0.003364629,False
927.0,0.0767149925231933,960.0,540.0,25.0,h264,3037.5234375,2024-04-13 07:55:56,13,4,7.916666666666667,0.0010445031,False
928.0,0.0751950740814209,960.0,540.0,25.0,h264,3037.5,2024-04-13 07:55:56,13,4,7.916666666666667,0.0010103456,False
929.0,0.045029878616333,960.0,540.0,25.0,h264,1518.75,2024-04-13 07:55:56,13,4,7.916666666666667,0.00054446486,False
930.0,0.0712242126464843,960.0,540.0,25.0,h264,3038.4482421875,2024-04-13 07:55:57,13,4,7.916666666666667,0.0009895756,False
931.0,0.0439479351043701,960.0,540.0,25.0,h264,1517.9775390625,2024-04-13 07:55:57,13,4,7.916666666666667,0.00055052777,False
932.0,0.042227029800415,960.0,540.0,25.0,h264,1518.75,2024-04-13 07:55:57,13,4,7.916666666666667,0.0005952779,False
933.0,0.0737059116363525,960.0,540.0,25.0,h264,3037.5,2024-04-13 07:55:57,13,4,7.916666666666667,0.000990854,False
934.0,0.0455391407012939,960.0,540.0,25.0,h264,1518.7529296875,2024-04-13 07:55:57,13,4,7.916666666666667,0.0005465918,False
935.0,0.0438311100006103,960.0,540.0,25.0,h264,1518.75,2024-04-13 07:55:57,13,4,7.916666666666667,0.0005501083,False
936.0,0.0405995845794677,960.0,540.0,25.0,h264,1518.75,2024-04-13 07:55:57,13,4,7.916666666666667,0.0006761749,False
937.0,0.0814762115478515,960.0,540.0,25.0,h264,3037.541015625,2024-04-13 07:55:57,13,4,7.916666666666667,0.0012513155,False
938.0,0.074625015258789,960.0,540.0,25.0,h264,3037.47265625,2024-04-13 07:55:57,13,4,7.916666666666667,0.0010004292,False
939.0,0.0426959991455078,960.0,540.0,25.0,h264,1518.94921875,2024-04-13 07:55:57,13,4,7.916666666666667,0.0005767235,False
940.0,0.0400009155273437,960.0,540.0,25.0,h264,2468.17578125,2024-04-13 07:55:57,13,4,7.916666666666667,0.000758373,False
941.0,0.0794110298156738,960.0,540.0,25.0,h264,2087.8720703125,2024-04-13 07:55:57,13,4,7.916666666666667,0.0009099656,False
942.0,0.080265998840332,960.0,540.0,25.0,h264,3037.296875,2024-04-13 07:55:57,13,4,7.916666666666667,0.0011769627,False
943.0,0.074186086654663,960.0,540.0,25.0,h264,3037.5029296875,2024-04-13 07:55:57,13,4,7.916666666666667,0.0009955718,False
944.0,0.0450861454010009,960.0,540.0,25.0,h264,1518.75,2024-04-13 07:55:57,13,4,7.916666666666667,0.0005411103,False
945.0,0.0400676727294921,960.0,540.0,25.0,h264,1518.75,2024-04-13 07:55:57,13,4,7.916666666666667,0.00071059674,False
946.0,0.0734710693359375,960.0,540.0,25.0,h264,3037.484375,2024-04-13 07:55:57,13,4,7.916666666666667,0.0009881194,False
947.0,0.0425691604614257,960.0,540.0,25.0,h264,1518.75,2024-04-13 07:55:57,13,4,7.916666666666667,0.000580127,False
948.0,0.0412371158599853,960.0,540.0,25.0,h264,1518.75,2024-04-13 07:55:58,13,4,7.916666666666667,0.0006391179,False
949.0,0.0445408821105957,960.0,540.0,25.0,h264,1518.75,2024-04-13 07:55:58,13,4,7.916666666666667,0.0005396734,False
950.0,0.0400047302246093,960.0,540.0,25.0,h264,2156.3955078125,2024-04-13 07:55:58,13,4,7.916666666666667,0.000602544,False
951.0,0.0723912715911865,960.0,540.0,25.0,h264,2399.888671875,2024-04-13 07:55:58,13,4,7.916666666666667,0.00081138196,False
952.0,0.0402498245239257,960.0,540.0,25.0,h264,2887.3408203125,2024-04-13 07:55:58,13,4,7.916666666666667,0.0013808695,False
953.0,0.0571091175079345,960.0,540.0,25.0,h264,150.15917968750023,2024-04-13 07:55:58,13,4,7.916666666666667,0.0036128534,False
954.0,0.0580918788909912,960.0,540.0,25.0,h264,3037.4970703125,2024-04-13 07:55:58,13,4,7.916666666666667,0.0011149787,False
955.0,0.0439400672912597,960.0,540.0,25.0,h264,1518.75,2024-04-13 07:55:58,13,4,7.916666666666667,0.000544645,False
956.0,0.0430119037628173,960.0,540.0,25.0,h264,1518.75,2024-04-13 07:55:58,13,4,7.916666666666667,0.00056505064,False
957.0,0.0765349864959716,960.0,540.0,25.0,h264,3037.5,2024-04-13 07:55:58,13,4,7.916666666666667,0.001035974,False
958.0,0.0400111675262451,960.0,540.0,25.0,h264,1904.4267578125,2024-04-13 07:55:58,13,4,7.916666666666667,0.0006452262,False
959.0,0.0425310134887695,960.0,540.0,25.0,h264,1133.0732421875,2024-04-13 07:55:58,13,4,7.916666666666667,0.0011724713,False
960.0,0.0417368412017822,960.0,540.0,25.0,h264,1518.75,2024-04-13 07:55:58,13,4,7.916666666666667,0.0006130023,False
961.0,0.0412349700927734,960.0,540.0,25.0,h264,1518.75,2024-04-13 07:55:58,13,4,7.916666666666667,0.0006391498,False
962.0,0.0400021076202392,960.0,540.0,25.0,h264,2418.0205078125,2024-04-13 07:55:58,13,4,7.916666666666667,0.0007330682,False
963.0,0.0476200580596923,960.0,540.0,25.0,h264,619.8291015625,2024-04-13 07:55:58,13,4,7.916666666666667,0.001621752,False
964.0,0.0665678977966308,960.0,540.0,25.0,h264,3037.5,2024-04-13 07:55:58,13,4,7.916666666666667,0.0010403632,False
965.0,0.0439159870147705,960.0,540.0,25.0,h264,1518.75,2024-04-13 07:55:58,13,4,7.916666666666667,0.0005436306,False
966.0,0.0427761077880859,960.0,540.0,25.0,h264,1518.75,2024-04-13 07:55:58,13,4,7.916666666666667,0.0005709019,False
967.0,0.0764429569244384,960.0,540.0,25.0,h264,3037.5,2024-04-13 07:55:58,13,4,7.916666666666667,0.0010332231,False
968.0,0.0433259010314941,960.0,540.0,25.0,h264,1518.75,2024-04-13 07:55:59,13,4,7.916666666666667,0.0005554969,False
969.0,0.0735180377960205,960.0,540.0,25.0,h264,3037.5,2024-04-13 07:55:59,13,4,7.916666666666667,0.0009861286,False
970.0,0.0521891117095947,960.0,540.0,25.0,h264,1521.197265625,2024-04-13 07:55:59,13,4,7.916666666666667,0.0007450231,False
971.0,0.0402019023895263,960.0,540.0,25.0,h264,2884.546875,2024-04-13 07:55:59,13,4,7.916666666666667,0.0013880184,False
972.0,0.0737051963806152,960.0,540.0,25.0,h264,1669.0126953125,2024-04-13 07:55:59,13,4,7.916666666666667,0.0010595825,False
973.0,0.040052890777587793,960.0,540.0,25.0,h264,1803.3515625,2024-04-13 07:55:59,13,4,7.916666666666667,0.0005752623,False
974.0,0.052293062210083,960.0,540.0,25.0,h264,1234.142578125,2024-04-13 07:55:59,13,4,7.916666666666667,0.001392964,False
975.0,0.0771360397338867,960.0,540.0,25.0,h264,3037.36328125,2024-04-13 07:55:59,13,4,7.916666666666667,0.001047146,False
976.0,0.0790548324584961,960.0,540.0,25.0,h264,3037.5,2024-04-13 07:55:59,13,4,7.916666666666667,0.0011133228,False
977.0,0.078995943069458,960.0,540.0,25.0,h264,3037.4990234375,2024-04-13 07:55:59,13,4,7.916666666666667,0.0011108606,False
978.0,0.0835409164428711,960.0,540.0,25.0,h264,1518.748046875,2024-04-13 07:55:59,13,4,7.916666666666667,0.0019436348,False
979.0,0.0689902305603027,960.0,540.0,25.0,h264,4556.2861328125,2024-04-13 07:55:59,13,4,7.916666666666667,0.0026440122,False
980.0,0.0400002002716064,960.0,540.0,25.0,h264,2034.435546875,2024-04-13 07:55:59,13,4,7.916666666666667,0.0006501227,False
981.0,0.0414626598358154,960.0,540.0,25.0,h264,1003.0253906249998,2024-04-13 07:55:59,13,4,7.916666666666667,0.0011855916,False
982.0,0.0784339904785156,960.0,540.0,25.0,h264,3037.5009765625,2024-04-13 07:55:59,13,4,7.916666666666667,0.0010889145,False
983.0,0.0400011539459228,960.0,540.0,25.0,h264,2014.318359375,2024-04-13 07:55:59,13,4,7.916666666666667,0.0006609,False
984.0,0.0400009155273437,960.0,540.0,25.0,h264,2060.009765625,2024-04-13 07:55:59,13,4,7.916666666666667,0.0006373963,False
985.0,0.0753631591796875,960.0,540.0,25.0,h264,2000.69140625,2024-04-13 07:56:00,13,4,7.933333333333334,0.00086526753,False
986.0,0.0516207218170166,960.0,540.0,25.0,h264,1518.7578125,2024-04-13 07:56:00,13,4,7.933333333333334,0.00072865887,False
987.0,0.074822187423706,960.0,540.0,25.0,h264,3037.4677734375,2024-04-13 07:56:00,13,4,7.933333333333334,0.0009973841,False
988.0,0.0770277976989746,960.0,540.0,25.0,h264,3037.529296875,2024-04-13 07:56:00,13,4,7.933333333333334,0.0010433474,False
989.0,0.0413923263549804,960.0,540.0,25.0,h264,1518.75,2024-04-13 07:56:00,13,4,7.933333333333334,0.00063150725,False
990.0,0.0757968425750732,960.0,540.0,25.0,h264,3037.57421875,2024-04-13 07:56:00,13,4,7.933333333333334,0.0010149751,False
991.0,0.0499660968780517,960.0,540.0,25.0,h264,1518.662109375,2024-04-13 07:56:00,13,4,7.933333333333334,0.0006591368,False
992.0,0.0678789615631103,960.0,540.0,25.0,h264,3037.4658203125,2024-04-13 07:56:00,13,4,7.933333333333334,0.0010294144,False
993.0,0.0429399013519287,960.0,540.0,25.0,h264,1518.91796875,2024-04-13 07:56:00,13,4,7.933333333333334,0.0005628451,False
994.0,0.0492520332336425,960.0,540.0,25.0,h264,1518.744140625,2024-04-13 07:56:00,13,4,7.933333333333334,0.0006318432,False
995.0,0.0662810802459716,960.0,540.0,25.0,h264,3038.8251953125,2024-04-13 07:56:00,13,4,7.933333333333334,0.0009976429,False
996.0,0.044156789779663,960.0,540.0,25.0,h264,1517.3427734375,2024-04-13 07:56:00,13,4,7.933333333333334,0.00053650036,False
997.0,0.0450272560119628,960.0,540.0,25.0,h264,1518.7607421875,2024-04-13 07:56:00,13,4,7.933333333333334,0.000529433,False
998.0,0.0741617679595947,960.0,540.0,25.0,h264,3037.509765625,2024-04-13 07:56:00,13,4,7.933333333333334,0.0009869443,False
999.0,0.0429680347442626,960.0,540.0,25.0,h264,1518.75,2024-04-13 07:56:00,13,4,7.933333333333334,0.00056175125,False
1000.0,0.0758290290832519,960.0,540.0,25.0,h264,3037.5,2024-04-13 07:56:00,13,4,7.933333333333334,0.0010127219,False
1001.0,0.0527369976043701,960.0,540.0,25.0,h264,1518.75,2024-04-13 07:56:00,13,4,7.933333333333334,0.00073675445,False
1002.0,0.0671942234039306,960.0,540.0,25.0,h264,3037.505859375,2024-04-13 07:56:01,13,4,7.933333333333334,0.0010144964,False
1003.0,0.0519707202911376,960.0,540.0,25.0,h264,1518.736328125,2024-04-13 07:56:01,13,4,7.933333333333334,0.00073755323,False
1004.0,0.074815034866333,960.0,540.0,25.0,h264,3037.4970703125,2024-04-13 07:56:01,13,4,7.933333333333334,0.0009924038,False
1005.0,0.040763139724731404,960.0,540.0,25.0,h264,1518.75,2024-04-13 07:56:01,13,4,7.933333333333334,0.0006676918,False
1006.0,0.0730707645416259,960.0,540.0,25.0,h264,3037.494140625,2024-04-13 07:56:01,13,4,7.933333333333334,0.0009825333,False
1007.0,0.0409071445465087,960.0,540.0,25.0,h264,1518.75,2024-04-13 07:56:01,13,4,7.933333333333334,0.0006593889,False
1008.0,0.0499911308288574,960.0,540.0,25.0,h264,1518.75,2024-04-13 07:56:01,13,4,7.933333333333334,0.00065581803,False
1009.0,0.067667007446289,960.0,540.0,25.0,h264,3038.24609375,2024-04-13 07:56:01,13,4,7.933333333333334,0.0010236732,False
1010.0,0.0458810329437255,960.0,540.0,25.0,h264,1518.75,2024-04-13 07:56:01,13,4,7.933333333333334,0.0005343632,False
1011.0,0.0400948524475097,960.0,540.0,25.0,h264,1999.3916015625,2024-04-13 07:56:01,13,4,7.933333333333334,0.00067318545,False
1012.0,0.0777640342712402,960.0,540.0,25.0,h264,2556.1396484375,2024-04-13 07:56:01,13,4,7.933333333333334,0.0006317096,False
1013.0,0.0427610874176025,960.0,540.0,25.0,h264,1519.2373046875,2024-04-13 07:56:01,13,4,7.933333333333334,0.000567791,False
1014.0,0.0400006771087646,960.0,540.0,25.0,h264,1667.6455078125,2024-04-13 07:56:01,13,4,7.933333333333334,0.0005566113,False
1015.0,0.0400002002716064,960.0,540.0,25.0,h264,2201.52734375,2024-04-13 07:56:01,13,4,7.933333333333334,0.0005924635,False
1016.0,0.049515962600708,960.0,540.0,25.0,h264,688.345703125,2024-04-13 07:56:01,13,4,7.933333333333334,0.0016985841,False
1017.0,0.0658679008483886,960.0,540.0,25.0,h264,3035.71875,2024-04-13 07:56:01,13,4,7.933333333333334,0.000977484,False
1018.0,0.0436711311340332,960.0,540.0,25.0,h264,1518.6337890625,2024-04-13 07:56:01,13,4,7.933333333333334,0.00054182374,False
1019.0,0.0400021076202392,960.0,540.0,25.0,h264,1538.1962890625,2024-04-13 07:56:01,13,4,7.933333333333334,0.0006895306,False
1020.0,0.0400009155273437,960.0,540.0,25.0,h264,2780.595703125,2024-04-13 07:56:01,13,4,7.933333333333334,0.0011694921,False
1021.0,0.0400011539459228,960.0,540.0,25.0,h264,355.1572265625,2024-04-13 07:56:02,13,4,7.933333333333334,0.002144979,False
1022.0,0.0422198772430419,960.0,540.0,25.0,h264,1401.1728515625,2024-04-13 07:56:02,13,4,7.933333333333334,0.00082227413,False
1023.0,0.0400002002716064,960.0,540.0,25.0,h264,1805.1611328125,2024-04-13 07:56:02,13,4,7.933333333333334,0.00058285036,False
1024.0,0.11211752891540519,960.0,540.0,25.0,h264,2750.9990234375,2024-04-13 07:56:02,13,4,7.933333333333334,0.002167041,False
1025.0,0.0541403293609619,960.0,540.0,25.0,h264,3037.48046875,2024-04-13 07:56:02,13,4,7.933333333333334,0.0012864962,False
